Epoch,IDBatch,Loss,Accuracy
0.0,97.0,255.8186492919922,0.33043086528778076
0.0,98.0,287.16607666015625,0.3087831735610962
0.0,99.0,251.32814025878906,0.3232555389404297
0.0,100.0,279.4718322753906,0.3143102824687958
0.0,101.0,285.3131408691406,0.3339760899543762
0.0,102.0,282.90826416015625,0.2755012810230255
0.0,103.0,254.20118713378906,0.27212440967559814
0.0,104.0,284.640625,0.3095707297325134
0.0,105.0,296.3155822753906,0.2947254478931427
0.0,106.0,266.0971374511719,0.31368255615234375
0.0,107.0,248.8797607421875,0.3399584889411926
0.0,108.0,272.2419128417969,0.31327447295188904
0.0,109.0,273.46405029296875,0.32056909799575806
0.0,110.0,278.785400390625,0.32724514603614807
0.0,111.0,300.64361572265625,0.3142874240875244
0.0,112.0,251.9075164794922,0.27788475155830383
0.0,113.0,262.4892883300781,0.3298623561859131
0.0,114.0,273.3919677734375,0.2992478013038635
0.0,115.0,63.65738296508789,0.23780958354473114
1.0,0.0,230.42237854003906,0.29257848858833313
1.0,1.0,231.57151794433594,0.3142258822917938
1.0,2.0,246.30499267578125,0.31087446212768555
1.0,3.0,208.22305297851562,0.33969539403915405
1.0,4.0,220.9983367919922,0.2878369390964508
1.0,5.0,212.32774353027344,0.33943435549736023
1.0,6.0,217.10594177246094,0.32297077775001526
1.0,7.0,228.24855041503906,0.28949281573295593
1.0,8.0,233.9598846435547,0.39560598134994507
1.0,9.0,217.05796813964844,0.3260892927646637
1.0,10.0,242.80596923828125,0.3137037754058838
1.0,11.0,221.95765686035156,0.3298816680908203
1.0,12.0,217.89532470703125,0.344136118888855
1.0,13.0,227.4132080078125,0.32986798882484436
1.0,14.0,239.9171905517578,0.3056550621986389
1.0,15.0,228.7600860595703,0.2665923833847046
1.0,16.0,237.40164184570312,0.32854583859443665
1.0,17.0,235.22821044921875,0.303326815366745
1.0,18.0,252.69357299804688,0.317655473947525
1.0,19.0,235.20289611816406,0.30376675724983215
1.0,20.0,244.67861938476562,0.2977772057056427
1.0,21.0,242.80099487304688,0.31983351707458496
1.0,22.0,223.69297790527344,0.36750802397727966
1.0,23.0,247.9433135986328,0.3124244809150696
1.0,24.0,228.1646270751953,0.32889777421951294
1.0,25.0,256.2109069824219,0.30504217743873596
1.0,26.0,238.5791778564453,0.35148924589157104
1.0,27.0,222.47036743164062,0.34658026695251465
1.0,28.0,243.56903076171875,0.3361460268497467
1.0,29.0,229.15542602539062,0.3385726511478424
1.0,30.0,233.5968475341797,0.3109521269798279
1.0,31.0,228.45701599121094,0.3185713291168213
1.0,32.0,244.38218688964844,0.26714810729026794
1.0,33.0,245.83311462402344,0.2861054539680481
1.0,34.0,247.15621948242188,0.31189462542533875
1.0,35.0,239.92735290527344,0.3378013074398041
1.0,36.0,244.8753662109375,0.3746272325515747
1.0,37.0,218.97506713867188,0.2937794029712677
1.0,38.0,240.02313232421875,0.2954358756542206
1.0,39.0,232.71983337402344,0.31967031955718994
1.0,40.0,232.48020935058594,0.30330222845077515
1.0,41.0,248.51150512695312,0.3274594843387604
1.0,42.0,231.9416961669922,0.2905750572681427
1.0,43.0,246.91671752929688,0.2955583930015564
1.0,44.0,242.73825073242188,0.3263576030731201
1.0,45.0,240.3990478515625,0.34596824645996094
1.0,46.0,251.55030822753906,0.32480648159980774
1.0,47.0,225.8756866455078,0.30371761322021484
1.0,48.0,242.5848846435547,0.3055227994918823
1.0,49.0,235.23089599609375,0.31071531772613525
1.0,50.0,252.30654907226562,0.32388564944267273
1.0,51.0,259.902099609375,0.3073156177997589
1.0,52.0,245.29139709472656,0.3357786238193512
1.0,53.0,252.62026977539062,0.34178614616394043
1.0,54.0,245.34515380859375,0.31973180174827576
1.0,55.0,237.5580596923828,0.31082087755203247
1.0,56.0,244.73155212402344,0.30691418051719666
1.0,57.0,250.30465698242188,0.2953082025051117
1.0,58.0,258.5005798339844,0.3226234018802643
1.0,59.0,251.2576141357422,0.2819444537162781
1.0,60.0,245.64569091796875,0.2810330092906952
1.0,61.0,252.69129943847656,0.3311923146247864
1.0,62.0,241.9724578857422,0.2931312918663025
1.0,63.0,264.4182434082031,0.3123246729373932
1.0,64.0,244.22117614746094,0.3271387219429016
1.0,65.0,240.76620483398438,0.2894664406776428
1.0,66.0,233.91046142578125,0.2933659851551056
1.0,67.0,253.1876983642578,0.3299240469932556
1.0,68.0,253.62339782714844,0.3031143844127655
1.0,69.0,256.7684020996094,0.31426146626472473
1.0,70.0,238.9062042236328,0.3383760452270508
1.0,71.0,251.15948486328125,0.2721702456474304
1.0,72.0,257.30426025390625,0.33433014154434204
1.0,73.0,256.1458740234375,0.30568617582321167
1.0,74.0,249.6631317138672,0.3188916742801666
1.0,75.0,244.34803771972656,0.29958000779151917
1.0,76.0,262.0600280761719,0.31242290139198303
1.0,77.0,246.18411254882812,0.31521883606910706
1.0,78.0,257.2593994140625,0.3079347312450409
1.0,79.0,255.7504425048828,0.3057689964771271
1.0,80.0,238.7459259033203,0.32679927349090576
1.0,81.0,256.7403869628906,0.31330934166908264
1.0,82.0,266.03826904296875,0.3279648423194885
1.0,83.0,235.10476684570312,0.32606062293052673
1.0,84.0,252.28517150878906,0.29669439792633057
1.0,85.0,252.7837371826172,0.31385594606399536
1.0,86.0,252.09234619140625,0.3028325140476227
1.0,87.0,260.04766845703125,0.2827344834804535
1.0,88.0,274.1729431152344,0.3151647746562958
1.0,89.0,257.0149230957031,0.338878870010376
1.0,90.0,230.65138244628906,0.3241092562675476
1.0,91.0,244.3579559326172,0.31001612544059753
1.0,92.0,255.25494384765625,0.29702070355415344
1.0,93.0,257.5594177246094,0.3087363541126251
1.0,94.0,254.12646484375,0.32459285855293274
1.0,95.0,256.3894958496094,0.394412100315094
1.0,96.0,251.61924743652344,0.32499927282333374
1.0,97.0,251.4722900390625,0.30651330947875977
1.0,98.0,245.83424377441406,0.30539554357528687
1.0,99.0,257.3238830566406,0.29905635118484497
1.0,100.0,266.1180419921875,0.2551109194755554
1.0,101.0,263.5700988769531,0.3106459975242615
1.0,102.0,244.3008575439453,0.33984139561653137
1.0,103.0,259.65655517578125,0.31765860319137573
1.0,104.0,267.2560729980469,0.3015788197517395
1.0,105.0,285.7449645996094,0.3258120119571686
1.0,106.0,249.07005310058594,0.3060397505760193
1.0,107.0,254.5,0.3260781168937683
1.0,108.0,263.1094970703125,0.32233819365501404
1.0,109.0,255.43894958496094,0.3308924436569214
1.0,110.0,240.6766815185547,0.3090880215167999
1.0,111.0,251.88018798828125,0.32601720094680786
1.0,112.0,259.0036926269531,0.31361377239227295
1.0,113.0,248.77842712402344,0.3362438976764679
1.0,114.0,261.2167663574219,0.30715471506118774
1.0,115.0,53.1660041809082,0.3357975482940674
2.0,0.0,213.09939575195312,0.30969613790512085
2.0,1.0,234.75439453125,0.3368341326713562
2.0,2.0,215.1973419189453,0.32191216945648193
2.0,3.0,225.22216796875,0.30575403571128845
2.0,4.0,246.60772705078125,0.28779125213623047
2.0,5.0,212.0892791748047,0.32587432861328125
2.0,6.0,213.3076629638672,0.3279070556163788
2.0,7.0,222.706787109375,0.3367413282394409
2.0,8.0,232.51754760742188,0.3309178352355957
2.0,9.0,233.78414916992188,0.2780674695968628
2.0,10.0,214.53627014160156,0.33472940325737
2.0,11.0,235.577392578125,0.32251089811325073
2.0,12.0,221.22024536132812,0.3236030340194702
2.0,13.0,221.97193908691406,0.3166593015193939
2.0,14.0,240.40985107421875,0.3095434308052063
2.0,15.0,234.8104248046875,0.3016960024833679
2.0,16.0,239.98524475097656,0.30401670932769775
2.0,17.0,234.8839874267578,0.2797966003417969
2.0,18.0,230.35963439941406,0.31729164719581604
2.0,19.0,223.4669647216797,0.30058154463768005
2.0,20.0,250.83184814453125,0.28574880957603455
2.0,21.0,205.4072265625,0.33871737122535706
2.0,22.0,226.60108947753906,0.323134183883667
2.0,23.0,237.6422576904297,0.30472368001937866
2.0,24.0,226.8726043701172,0.3032808005809784
2.0,25.0,241.32522583007812,0.3119564950466156
2.0,26.0,232.77735900878906,0.32159218192100525
2.0,27.0,233.3905029296875,0.30399343371391296
2.0,28.0,238.1396484375,0.2850020229816437
2.0,29.0,231.4681854248047,0.3158761262893677
2.0,30.0,226.3892822265625,0.3530697822570801
2.0,31.0,230.8624267578125,0.32680192589759827
2.0,32.0,254.39459228515625,0.31020671129226685
2.0,33.0,237.18296813964844,0.29944124817848206
2.0,34.0,233.8262939453125,0.3255441188812256
2.0,35.0,236.4155731201172,0.33606523275375366
2.0,36.0,230.81283569335938,0.3113471269607544
2.0,37.0,245.9841766357422,0.29752206802368164
2.0,38.0,238.55880737304688,0.29590320587158203
2.0,39.0,230.05482482910156,0.3227258324623108
2.0,40.0,224.9838104248047,0.274221271276474
2.0,41.0,220.9875030517578,0.3360098600387573
2.0,42.0,242.12554931640625,0.26395511627197266
2.0,43.0,236.1752471923828,0.30827203392982483
2.0,44.0,257.7743225097656,0.2858848571777344
2.0,45.0,263.84881591796875,0.3030291795730591
2.0,46.0,248.115966796875,0.3068641722202301
2.0,47.0,240.24977111816406,0.3067745268344879
2.0,48.0,278.8621520996094,0.2844134271144867
2.0,49.0,231.8241424560547,0.3001598119735718
2.0,50.0,245.22154235839844,0.29279690980911255
2.0,51.0,231.45382690429688,0.30064472556114197
2.0,52.0,256.1605224609375,0.29019230604171753
2.0,53.0,251.07879638671875,0.3155333697795868
2.0,54.0,246.13938903808594,0.3462322950363159
2.0,55.0,253.345458984375,0.30750346183776855
2.0,56.0,254.9794158935547,0.32687637209892273
2.0,57.0,259.73638916015625,0.32819271087646484
2.0,58.0,247.2354278564453,0.33263349533081055
2.0,59.0,245.02224731445312,0.3378375768661499
2.0,60.0,245.06411743164062,0.32012176513671875
2.0,61.0,241.6890411376953,0.3276999592781067
2.0,62.0,254.05874633789062,0.3296349346637726
2.0,63.0,240.1189727783203,0.33386459946632385
2.0,64.0,253.2446746826172,0.3280404508113861
2.0,65.0,247.8586883544922,0.33370691537857056
2.0,66.0,248.29571533203125,0.3415006995201111
2.0,67.0,241.30906677246094,0.3763970136642456
2.0,68.0,237.99998474121094,0.3636501133441925
2.0,69.0,237.44618225097656,0.312434583902359
2.0,70.0,247.33279418945312,0.3059186339378357
2.0,71.0,241.27487182617188,0.3168093264102936
2.0,72.0,245.9675750732422,0.30007272958755493
2.0,73.0,263.3298034667969,0.30660074949264526
2.0,74.0,263.2105407714844,0.3396570682525635
2.0,75.0,254.4046173095703,0.3195997178554535
2.0,76.0,255.57936096191406,0.29983097314834595
2.0,77.0,262.97802734375,0.3183995187282562
2.0,78.0,254.4204864501953,0.2962099313735962
2.0,79.0,255.87313842773438,0.32895052433013916
2.0,80.0,253.1537628173828,0.3041556477546692
2.0,81.0,260.990234375,0.26286110281944275
2.0,82.0,242.66542053222656,0.3082939386367798
2.0,83.0,268.6741638183594,0.3005201518535614
2.0,84.0,232.72824096679688,0.3582644462585449
2.0,85.0,246.8306884765625,0.31385019421577454
2.0,86.0,270.3945007324219,0.3189810514450073
2.0,87.0,235.06869506835938,0.31875672936439514
2.0,88.0,236.6083221435547,0.2956136465072632
2.0,89.0,262.6628112792969,0.3087429106235504
2.0,90.0,244.85292053222656,0.3162460923194885
2.0,91.0,264.87371826171875,0.33397942781448364
2.0,92.0,255.6455535888672,0.3371227979660034
2.0,93.0,254.90158081054688,0.30465543270111084
2.0,94.0,244.86427307128906,0.3112172484397888
2.0,95.0,249.54824829101562,0.2802719473838806
2.0,96.0,265.80987548828125,0.2871936559677124
2.0,97.0,249.86654663085938,0.30454304814338684
2.0,98.0,252.80453491210938,0.31769245862960815
2.0,99.0,249.7495880126953,0.3022243082523346
2.0,100.0,237.76312255859375,0.34157371520996094
2.0,101.0,246.82107543945312,0.3243899345397949
2.0,102.0,259.3149108886719,0.31443727016448975
2.0,103.0,246.84364318847656,0.31601831316947937
2.0,104.0,266.486328125,0.297262042760849
2.0,105.0,244.82188415527344,0.30738693475723267
2.0,106.0,250.79977416992188,0.32545915246009827
2.0,107.0,253.42298889160156,0.3108242452144623
2.0,108.0,249.51593017578125,0.33290958404541016
2.0,109.0,248.31695556640625,0.3282003402709961
2.0,110.0,245.30740356445312,0.3002718687057495
2.0,111.0,268.1380310058594,0.33063772320747375
2.0,112.0,245.45668029785156,0.30710065364837646
2.0,113.0,267.045166015625,0.3094407916069031
2.0,114.0,251.9754180908203,0.32143697142601013
2.0,115.0,48.48994445800781,0.2719983458518982
3.0,0.0,236.24453735351562,0.3002796769142151
3.0,1.0,222.56399536132812,0.2923702895641327
3.0,2.0,234.83718872070312,0.3271751403808594
3.0,3.0,212.83392333984375,0.31864768266677856
3.0,4.0,209.19403076171875,0.31179994344711304
3.0,5.0,240.1004638671875,0.31465306878089905
3.0,6.0,224.7624053955078,0.29644036293029785
3.0,7.0,222.02928161621094,0.3360471725463867
3.0,8.0,222.878662109375,0.32667723298072815
3.0,9.0,227.95965576171875,0.27093055844306946
3.0,10.0,232.31654357910156,0.2709009647369385
3.0,11.0,226.53912353515625,0.3049027621746063
3.0,12.0,212.4379425048828,0.2929788827896118
3.0,13.0,220.06521606445312,0.2870531380176544
3.0,14.0,236.80972290039062,0.31766489148139954
3.0,15.0,207.62351989746094,0.2808510959148407
3.0,16.0,238.32357788085938,0.30859795212745667
3.0,17.0,222.2493133544922,0.33457908034324646
3.0,18.0,235.0115509033203,0.2864809036254883
3.0,19.0,224.21682739257812,0.32524311542510986
3.0,20.0,221.57884216308594,0.32726743817329407
3.0,21.0,234.7457733154297,0.30117130279541016
3.0,22.0,226.6512451171875,0.2931993007659912
3.0,23.0,235.94769287109375,0.2674895226955414
3.0,24.0,241.99920654296875,0.3120865523815155
3.0,25.0,205.0996856689453,0.3025743365287781
3.0,26.0,227.79037475585938,0.3459847867488861
3.0,27.0,240.00538635253906,0.32118484377861023
3.0,28.0,224.68603515625,0.30206024646759033
3.0,29.0,229.77700805664062,0.3038434088230133
3.0,30.0,235.52870178222656,0.29093366861343384
3.0,31.0,225.034423828125,0.2927255630493164
3.0,32.0,249.36715698242188,0.34212273359298706
3.0,33.0,237.962646484375,0.3343622088432312
3.0,34.0,224.01873779296875,0.29019275307655334
3.0,35.0,245.12599182128906,0.3316860795021057
3.0,36.0,244.7151336669922,0.31355753540992737
3.0,37.0,246.18312072753906,0.31831640005111694
3.0,38.0,238.36465454101562,0.2825202941894531
3.0,39.0,239.71649169921875,0.33553797006607056
3.0,40.0,227.10433959960938,0.30963391065597534
3.0,41.0,242.21771240234375,0.3444293141365051
3.0,42.0,242.04010009765625,0.3084922730922699
3.0,43.0,238.54318237304688,0.28506630659103394
3.0,44.0,233.05636596679688,0.28499868512153625
3.0,45.0,233.7895965576172,0.31592509150505066
3.0,46.0,246.4532012939453,0.30957698822021484
3.0,47.0,232.95755004882812,0.31506291031837463
3.0,48.0,233.5660858154297,0.3766726851463318
3.0,49.0,239.15707397460938,0.3247704803943634
3.0,50.0,237.3511505126953,0.3232577443122864
3.0,51.0,243.4136962890625,0.2964216470718384
3.0,52.0,245.5305633544922,0.3240833282470703
3.0,53.0,254.6912841796875,0.3462660312652588
3.0,54.0,242.0904541015625,0.28512683510780334
3.0,55.0,222.2526397705078,0.29452699422836304
3.0,56.0,236.94973754882812,0.3185851573944092
3.0,57.0,241.03465270996094,0.33021998405456543
3.0,58.0,232.1875762939453,0.31342288851737976
3.0,59.0,226.31338500976562,0.33743178844451904
3.0,60.0,246.5441131591797,0.3694272041320801
3.0,61.0,259.0030822753906,0.3127414584159851
3.0,62.0,232.84005737304688,0.3361523449420929
3.0,63.0,252.54159545898438,0.29169565439224243
3.0,64.0,251.26268005371094,0.34621426463127136
3.0,65.0,250.18692016601562,0.33152687549591064
3.0,66.0,241.77809143066406,0.31231194734573364
3.0,67.0,254.03250122070312,0.3157188892364502
3.0,68.0,260.5538330078125,0.32773688435554504
3.0,69.0,258.63079833984375,0.35295164585113525
3.0,70.0,231.35585021972656,0.2737501561641693
3.0,71.0,236.47923278808594,0.3321274220943451
3.0,72.0,256.2891845703125,0.33151939511299133
3.0,73.0,270.6151123046875,0.30892714858055115
3.0,74.0,234.97752380371094,0.31465741991996765
3.0,75.0,240.7305908203125,0.34781530499458313
3.0,76.0,242.51205444335938,0.33021536469459534
3.0,77.0,266.6101989746094,0.2835378646850586
3.0,78.0,261.1154479980469,0.33486804366111755
3.0,79.0,240.37510681152344,0.2910909354686737
3.0,80.0,240.65017700195312,0.3123692274093628
3.0,81.0,240.3008575439453,0.31249648332595825
3.0,82.0,237.8331756591797,0.31214550137519836
3.0,83.0,235.51271057128906,0.3178029954433441
3.0,84.0,245.29489135742188,0.31091174483299255
3.0,85.0,249.10165405273438,0.346270352602005
3.0,86.0,256.3733825683594,0.3195694088935852
3.0,87.0,250.4350128173828,0.2799426317214966
3.0,88.0,250.81320190429688,0.32223811745643616
3.0,89.0,235.48324584960938,0.3060072958469391
3.0,90.0,246.78538513183594,0.30930960178375244
3.0,91.0,263.100830078125,0.3100605309009552
3.0,92.0,244.94723510742188,0.3127831816673279
3.0,93.0,248.08285522460938,0.32770901918411255
3.0,94.0,253.91738891601562,0.32257917523384094
3.0,95.0,234.843994140625,0.2955465316772461
3.0,96.0,259.881103515625,0.30459973216056824
3.0,97.0,244.6111602783203,0.33586570620536804
3.0,98.0,232.74818420410156,0.3147338032722473
3.0,99.0,249.1817169189453,0.3387724757194519
3.0,100.0,259.7604064941406,0.3210194706916809
3.0,101.0,260.8375244140625,0.33156251907348633
3.0,102.0,252.4966583251953,0.30172082781791687
3.0,103.0,236.90432739257812,0.3145492672920227
3.0,104.0,264.8297119140625,0.3114452362060547
3.0,105.0,249.9073944091797,0.2798508405685425
3.0,106.0,260.80267333984375,0.33874940872192383
3.0,107.0,242.9812469482422,0.35439497232437134
3.0,108.0,254.5146484375,0.31325942277908325
3.0,109.0,262.6092834472656,0.3405986428260803
3.0,110.0,242.4416046142578,0.34427401423454285
3.0,111.0,253.86862182617188,0.3570687174797058
3.0,112.0,254.18649291992188,0.3129911422729492
3.0,113.0,229.0095977783203,0.32867518067359924
3.0,114.0,236.3601531982422,0.3267796039581299
3.0,115.0,42.69464111328125,0.3528634309768677
4.0,0.0,213.71922302246094,0.3269319534301758
4.0,1.0,235.712890625,0.31579095125198364
4.0,2.0,235.96092224121094,0.355542927980423
4.0,3.0,211.291748046875,0.3308592438697815
4.0,4.0,221.1755828857422,0.31729769706726074
4.0,5.0,222.7885284423828,0.3000997304916382
4.0,6.0,233.3514862060547,0.30570223927497864
4.0,7.0,225.4803924560547,0.33284395933151245
4.0,8.0,233.29000854492188,0.30922967195510864
4.0,9.0,222.40672302246094,0.29940471053123474
4.0,10.0,229.46372985839844,0.34486082196235657
4.0,11.0,218.41004943847656,0.3064159154891968
4.0,12.0,218.16433715820312,0.35743629932403564
4.0,13.0,226.01846313476562,0.3355812132358551
4.0,14.0,235.29576110839844,0.2994629144668579
4.0,15.0,230.13067626953125,0.3153136074542999
4.0,16.0,240.19430541992188,0.3282586336135864
4.0,17.0,243.11795043945312,0.30967840552330017
4.0,18.0,208.6621551513672,0.3672870993614197
4.0,19.0,229.87844848632812,0.32837119698524475
4.0,20.0,230.2305450439453,0.3191373944282532
4.0,21.0,223.51895141601562,0.3197380006313324
4.0,22.0,217.77191162109375,0.3159146308898926
4.0,23.0,226.1806640625,0.3402253985404968
4.0,24.0,231.7801055908203,0.2943992614746094
4.0,25.0,218.93785095214844,0.29756611585617065
4.0,26.0,229.3246612548828,0.34801241755485535
4.0,27.0,241.40187072753906,0.3278157413005829
4.0,28.0,227.36721801757812,0.3509821891784668
4.0,29.0,220.46485900878906,0.28751450777053833
4.0,30.0,214.96302795410156,0.3708125352859497
4.0,31.0,224.40367126464844,0.3395470976829529
4.0,32.0,252.218994140625,0.30637326836586
4.0,33.0,233.67787170410156,0.32688429951667786
4.0,34.0,238.35304260253906,0.32108426094055176
4.0,35.0,241.62783813476562,0.3354570269584656
4.0,36.0,236.29090881347656,0.27738291025161743
4.0,37.0,233.9503173828125,0.34330716729164124
4.0,38.0,218.23890686035156,0.2802654802799225
4.0,39.0,218.9644012451172,0.31609034538269043
4.0,40.0,234.26327514648438,0.30481433868408203
4.0,41.0,243.90443420410156,0.32392972707748413
4.0,42.0,250.5236358642578,0.3390510380268097
4.0,43.0,227.28829956054688,0.30936628580093384
4.0,44.0,244.3888702392578,0.30040955543518066
4.0,45.0,255.09112548828125,0.31339141726493835
4.0,46.0,258.1608581542969,0.3147854804992676
4.0,47.0,214.04017639160156,0.3323449492454529
4.0,48.0,235.98446655273438,0.31924664974212646
4.0,49.0,241.86911010742188,0.3045298457145691
4.0,50.0,241.18638610839844,0.317341148853302
4.0,51.0,238.5054931640625,0.34592077136039734
4.0,52.0,228.9540557861328,0.3250478506088257
4.0,53.0,242.6204376220703,0.3291041851043701
4.0,54.0,255.3214569091797,0.31290701031684875
4.0,55.0,295.6847229003906,0.2816235423088074
4.0,56.0,241.8834228515625,0.27942830324172974
4.0,57.0,251.65052795410156,0.28546467423439026
4.0,58.0,240.91448974609375,0.3305668234825134
4.0,59.0,246.662353515625,0.3082052767276764
4.0,60.0,263.38043212890625,0.2798735499382019
4.0,61.0,258.0862731933594,0.31891611218452454
4.0,62.0,248.67874145507812,0.2787725031375885
4.0,63.0,260.76251220703125,0.3009791970252991
4.0,64.0,244.63809204101562,0.3100642263889313
4.0,65.0,258.296630859375,0.3404332995414734
4.0,66.0,240.09445190429688,0.3200114667415619
4.0,67.0,253.19384765625,0.3010994493961334
4.0,68.0,236.0851287841797,0.3472457826137543
4.0,69.0,231.45184326171875,0.3001413643360138
4.0,70.0,252.58331298828125,0.3221000134944916
4.0,71.0,252.58889770507812,0.30918169021606445
4.0,72.0,249.89035034179688,0.3347654640674591
4.0,73.0,212.43807983398438,0.3145105540752411
4.0,74.0,241.23019409179688,0.3284901976585388
4.0,75.0,241.46942138671875,0.31902560591697693
4.0,76.0,234.89669799804688,0.35386908054351807
4.0,77.0,232.66970825195312,0.3298691511154175
4.0,78.0,256.0503234863281,0.3023737072944641
4.0,79.0,248.0411376953125,0.3314361572265625
4.0,80.0,252.56871032714844,0.3476749062538147
4.0,81.0,249.3351593017578,0.3124018907546997
4.0,82.0,237.41648864746094,0.30449938774108887
4.0,83.0,233.74563598632812,0.3522307276725769
4.0,84.0,253.37030029296875,0.3289101719856262
4.0,85.0,234.1622772216797,0.2865741550922394
4.0,86.0,233.88868713378906,0.32614314556121826
4.0,87.0,251.2608642578125,0.3143385648727417
4.0,88.0,263.64208984375,0.3054179549217224
4.0,89.0,255.70921325683594,0.3334914445877075
4.0,90.0,244.0853271484375,0.3145727515220642
4.0,91.0,242.93788146972656,0.3450070321559906
4.0,92.0,260.91339111328125,0.3180312514305115
4.0,93.0,271.8220520019531,0.27710819244384766
4.0,94.0,276.1945495605469,0.3329603374004364
4.0,95.0,232.52127075195312,0.31532666087150574
4.0,96.0,265.9076843261719,0.3523079752922058
